,station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist_x,pop1,pop2
493,Liaoyang Railway Station,Shenyangbei Railway Station,liaoyang,shenyang,3471,POINT Z (13710390.248087237 5053805.975321391 0),liaoyang,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,85.16917959089353,2437717,1856331
494,Liaoyang Railway Station,Shenyangbei Railway Station,liaoyang,shenyang,3471,POINT Z (13710390.248087237 5053805.975321391 0),liaoyang,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,80.13386458807847,2437717,1856331
495,Liaoyang Railway Station,Yingkoudong Railway Station,liaoyang,yingkou,631,POINT Z (13710390.248087237 5053805.975321391 0),liaoyang,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,127.0247035944536,2437717,705263
496,Liuzhou Railway Station,Shenzhenbei Railway Station,liuzhou,shenzhen,111,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,568.8662420266726,977875,36825407
497,Liuzhou Railway Station,Shenzhenbei Railway Station,liuzhou,shenzhen,111,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,556.2410193230238,977875,36825407
498,Liuzhou Railway Station,Changshanan Railway Station,liuzhou,changsha,2,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,628.1898416859034,977875,3669011
499,Liuzhou Railway Station,Wuhan Railway Station,liuzhou,wuhan,109,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,969.3690490783134,977875,2555926
500,Liuzhou Railway Station,Guilinbei Railway Station,liuzhou,guilin,1100,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12276023.989515863 2908177.2390334774 0),guilin,153.5443036385466,977875,300000
501,Liuzhou Railway Station,Guilinbei Railway Station,liuzhou,guilin,1100,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12278105.560243933 2916513.6145453127 0),guilin,161.28527039328128,977875,300000
502,Liuzhou Railway Station,Guilinbei Railway Station,liuzhou,guilin,1100,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12274337.668547293 2919796.2458091145 0),guilin,161.53620729147667,977875,300000
503,Liuzhou Railway Station,Taiyuannan Railway Station,liuzhou,taiyuan,28,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12535130.286174435 4549982.939483829 0),taiyuan,1794.8894791424934,977875,1462546
504,Liuzhou Railway Station,Taiyuannan Railway Station,liuzhou,taiyuan,28,POINT Z (12176450.971243478 2791296.6708795987 0),liuzhou,POINT Z (12532538.008450605 4559660.703318949 0),taiyuan,1803.859564736709,977875,1462546
505,Mianyang Railway Station,Chengdudong Railway Station,mianyang,chengdu,112,POINT Z (11656761.90466194 3692924.84436704 0),mianyang,POINT Z (11585118.164053565 3593852.2752398853 0),chengdu,122.26282968185797,975253,851454
506,Mianyang Railway Station,Chengdudong Railway Station,mianyang,chengdu,112,POINT Z (11656761.90466194 3692924.84436704 0),mianyang,POINT Z (11574753.182332112 3592032.4728066684 0),chengdu,130.0180801936678,975253,851454
507,Mianyang Railway Station,Chengdudong Railway Station,mianyang,chengdu,112,POINT Z (11656761.90466194 3692924.84436704 0),mianyang,POINT Z (11592731.413233338 3584922.353970721 0),chengdu,125.5565281631955,975253,851454
508,Mianyang Railway Station,Chengdudong Railway Station,mianyang,chengdu,112,POINT Z (11656761.90466194 3692924.84436704 0),mianyang,POINT Z (11584309.365614036 3582110.8007241627 0),chengdu,132.3975931917706,975253,851454
509,Nanchang Railway Station,Nanjingnan Railway Station,nanchang,nanjing,180,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,536.4557190930636,165182,2777090
510,Nanchang Railway Station,Nanjingnan Railway Station,nanchang,nanjing,180,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,533.3436581291776,165182,2777090
511,Nanchang Railway Station,Nanjingnan Railway Station,nanchang,nanjing,180,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,545.7639692364564,165182,2777090
512,Nanchang Railway Station,Nanjingnan Railway Station,nanchang,nanjing,180,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,536.3581178718227,165182,2777090
513,Nanchang Railway Station,Nanjingnan Railway Station,nanchang,nanjing,180,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,545.9090093630241,165182,2777090
514,Nanchang Railway Station,Nanjingnan Railway Station,nanchang,nanjing,180,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,558.1867526307385,165182,2777090
515,Nanchang Railway Station,Fuzhoudong Railway Station,nanchang,fuzhou,353,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,105.63456039936196,165182,1175223
516,Nanchang Railway Station,Fuzhoudong Railway Station,nanchang,fuzhou,353,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,511.7033710461345,165182,1175223
517,Nanchang Railway Station,Fuzhoudong Railway Station,nanchang,fuzhou,353,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,92.77297903684568,165182,1175223
518,Nanchang Railway Station,Fuzhoudong Railway Station,nanchang,fuzhou,353,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,495.4214812454447,165182,1175223
519,Nanchang Railway Station,Fuzhoudong Railway Station,nanchang,fuzhou,353,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,108.59222535382924,165182,1175223
520,Nanchang Railway Station,Fuzhoudong Railway Station,nanchang,fuzhou,353,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,519.2106024583857,165182,1175223
521,Nanchang Railway Station,Fuzhoudong Railway Station,nanchang,fuzhou,353,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,102.51142076043372,165182,1175223
522,Nanchang Railway Station,Fuzhoudong Railway Station,nanchang,fuzhou,353,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,503.1102388469801,165182,1175223
523,Nanchangxi Railway Station,Shenzhenbei Railway Station,nanchang,shenzhen,111,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,783.5099097204957,165182,36825407
524,Nanchangxi Railway Station,Shenzhenbei Railway Station,nanchang,shenzhen,111,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,777.0112283323466,165182,36825407
525,Nanchangxi Railway Station,Shenzhenbei Railway Station,nanchang,shenzhen,111,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,775.1234445470752,165182,36825407
526,Nanchangxi Railway Station,Shenzhenbei Railway Station,nanchang,shenzhen,111,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,768.4356035991675,165182,36825407
527,Nanchangxi Railway Station,Changshanan Railway Station,nanchang,changsha,319,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (12585680.700380636 3267902.908761237 0),changsha,324.47246491636224,165182,3669011
528,Nanchangxi Railway Station,Changshanan Railway Station,nanchang,changsha,319,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (12585680.700380636 3267902.908761237 0),changsha,309.6529571236135,165182,3669011
529,Nanchangxi Railway Station,Hangzhoudong Railway Station,nanchang,hangzhou,339,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,523.9062274091801,165182,3888002
530,Nanchangxi Railway Station,Hangzhoudong Railway Station,nanchang,hangzhou,339,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,521.3629250710246,165182,3888002
531,Nanchangxi Railway Station,Hangzhoudong Railway Station,nanchang,hangzhou,339,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,515.9005644233854,165182,3888002
532,Nanchangxi Railway Station,Hangzhoudong Railway Station,nanchang,hangzhou,339,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,538.873237713161,165182,3888002
533,Nanchangxi Railway Station,Hangzhoudong Railway Station,nanchang,hangzhou,339,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,536.3051348204697,165182,3888002
534,Nanchangxi Railway Station,Hangzhoudong Railway Station,nanchang,hangzhou,339,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,530.8504019483005,165182,3888002
535,Nanchangxi Railway Station,Xuzhoudong Railway Station,nanchang,xuzhou,111,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,745.3458561185876,165182,2532907
536,Nanchangxi Railway Station,Xuzhoudong Railway Station,nanchang,xuzhou,111,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,747.9024072340146,165182,2532907
537,Nanchangxi Railway Station,Xuzhoudong Railway Station,nanchang,xuzhou,111,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,753.1148572189026,165182,2532907
538,Nanchangxi Railway Station,Xuzhoudong Railway Station,nanchang,xuzhou,111,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,755.8507891207863,165182,2532907
